aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,RestaurantsCafesPartial,new_vaccinations,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,SGTF,Other,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.325,0.0,0.0,14.903,0.0,0.0,14.205,2956280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,1.0,0.0,0.0,0.0,14.45,114.767,0.0,0.0,0.0,0.0,87.0,0.0,6.41,1598342.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,82580.0,0.0,0.0,0.0,0.0,0.0,50.0,50.85,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,205.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,0.0,54575.0,0.0,0.0,27.49,4.0,0.0,241.0,0.0,0.0,0.0,34454962.0,0.0,0.0,50234.617,9388.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5926.918,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292029.0,86634.0,0.0,0.0,3.0,0.0,0.0,12.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0035,0.0,0.78,2.5,0.0,2252.0,0.0,0.0,287.4,435.037,3.44,0.0,45341.0,0.0,0.714,0.0,5813302.0,0.0,0.58,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,14.734,0.0,0.0,8.76,2979951.0,78.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,1.0,0.0,0.0,0.0,13.073,114.767,0.0,0.0,0.0,0.0,87.0,0.0,6.41,1616369.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,50923.0,0.0,0.0,0.0,0.0,0.0,50.0,51.26,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,244.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2531.0,0.0,60464.0,0.0,4554402.0,27.8,4.0,0.0,244.0,0.0,0.0,0.0,34505885.0,0.0,0.344,50276.59,10401.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5935.677,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292273.0,85653.0,0.0,0.0,3.0,0.0,0.0,12.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0032,0.0,0.756,2.5,0.0,2252.0,0.0,0.0,313.1,435.381,3.44,0.0,43939.0,0.0,0.714,0.0,5813302.0,0.0,0.59,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,14.563,0.0,0.0,12.644,3009040.0,79.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,57692.0,1.0,0.0,0.0,0.0,13.762,114.767,0.0,0.0,0.0,0.0,87.0,0.0,6.41,1632072.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,73502.0,0.0,0.0,0.0,0.0,12.022,50.0,51.76,0.0,0.0,0.0,0.0,19.0,0.0,46682.515,0.0,194.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2531.0,0.0,65578.0,0.0,4612094.0,28.07,4.0,0.0,244.0,0.0,0.0,0.0,34579387.0,0.0,0.0,50309.962,11281.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,70.0,0.0,5948.321,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292467.0,84657.0,0.0,0.0,3.0,0.0,0.0,12.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.003,0.0,0.745,2.5,0.0,2252.0,0.0,0.0,330.5,435.381,3.268,0.0,43301.0,0.0,0.714,0.0,5813302.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,14.14,0.0,0.0,13.35,3048439.0,80.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,91719.0,0.0,0.0,0.0,0.0,14.106,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1658080.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,77606.0,0.0,0.0,0.0,0.0,0.0,50.0,52.44,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,151.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,62259.0,0.0,4703813.0,28.52,6.0,0.0,247.0,0.0,0.0,0.0,34656993.0,0.0,0.172,50335.936,10710.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5961.671,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292618.0,82198.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.003,0.0,0.713,2.5,0.0,1445.0,0.0,0.0,337.3,435.553,2.924,0.0,41443.0,0.0,0.714,0.0,5813302.0,0.0,0.62,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.741,0.0,0.0,12.198,3094810.0,82.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,72680.0,0.0,0.0,0.0,0.0,11.525,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1685161.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,70908.0,0.0,0.0,0.0,0.0,0.0,50.0,53.24,0.0,0.0,0.0,0.0,18.0,0.0,46682.515,0.0,157.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,61600.0,0.0,4776493.0,28.99,6.0,0.0,250.0,0.0,0.0,0.0,34727901.0,0.0,0.0,50362.943,10596.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5973.868,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292775.0,79882.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0029,0.0,0.679,2.5,0.0,1445.0,0.0,0.0,341.8,435.553,3.096,0.0,39455.0,0.0,0.571,0.0,5813302.0,0.0,0.64,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.402,0.0,0.0,13.082,3133191.0,83.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,70384.0,0.0,0.0,0.0,0.0,11.009,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1717783.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,76052.0,0.0,0.0,0.0,0.0,0.0,50.0,53.9,0.0,0.0,0.0,0.0,15.0,0.0,46682.515,0.0,224.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,65734.0,0.0,4846877.0,29.55,6.0,0.0,252.0,0.0,0.0,0.0,34803953.0,0.0,0.0,50401.476,11308.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5986.951,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,292999.0,77907.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0028,0.0,0.646,2.5,0.0,1445.0,0.0,0.0,361.9,435.553,2.58,0.0,37534.0,0.0,0.571,0.0,5813302.0,0.0,0.66,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.477,0.0,0.0,20.103,3166955.0,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,67144.0,0.0,0.0,0.0,0.0,11.697,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1752259.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,116864.0,0.0,0.0,0.0,0.0,0.0,50.0,54.48,0.0,0.0,0.0,0.0,16.0,0.0,46682.515,0.0,173.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,69406.0,0.0,4914021.0,30.14,6.0,0.0,255.0,0.0,0.0,0.0,34920817.0,0.0,0.0,50431.235,11939.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6007.054,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,293172.0,78348.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0025,0.0,0.603,2.5,0.0,1445.0,0.0,0.0,406.9,435.553,2.752,0.0,35080.0,0.0,0.429,0.0,5813302.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.586,0.0,0.0,14.968,3196026.0,85.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,61582.0,0.0,0.0,0.0,0.0,11.181,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1785027.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,87014.0,0.0,0.0,0.0,0.0,0.0,50.0,54.98,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,222.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,69188.0,0.0,4975603.0,30.71,6.0,0.0,267.0,0.0,0.0,0.0,35007831.0,0.0,0.0,50469.423,11902.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6022.022,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,293394.0,78981.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0025,0.0,0.589,2.5,0.0,1445.0,0.0,0.0,405.0,435.553,2.924,0.0,34249.0,0.0,0.429,0.0,5813302.0,0.0,0.77,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.623,0.0,0.0,9.017,3215040.0,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,41333.0,0.0,0.0,0.0,0.0,10.837,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1807590.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,52419.0,0.0,0.0,0.0,0.0,0.0,50.0,55.3,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,196.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,66076.0,0.0,5016936.0,31.09,6.0,0.0,268.0,0.0,0.0,0.0,35060250.0,0.0,0.0,50503.139,11366.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6031.039,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,293590.0,79195.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0024,0.0,0.578,2.5,0.0,1445.0,0.0,0.0,420.9,435.553,2.924,0.0,33584.0,0.0,0.143,0.0,5813302.0,0.0,0.83,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.394,0.0,0.0,11.043,3231153.0,86.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,40099.0,0.0,0.0,0.0,0.0,11.353,114.767,0.0,0.0,0.0,0.0,666.0,2.0,6.41,1831838.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,64197.0,0.0,0.0,0.0,0.0,9.274,50.0,55.58,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,175.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2533.0,0.0,63563.0,0.0,5057035.0,31.51,6.0,0.0,270.0,0.0,0.0,0.0,35124447.0,0.0,0.172,50533.243,10934.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,54.0,0.0,6042.082,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,293765.0,77866.0,0.0,0.0,5.0,0.0,0.0,10.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0024,0.0,0.546,2.5,0.0,1445.0,0.0,0.0,419.9,435.725,2.924,0.0,31730.0,0.0,0.286,0.0,5813302.0,0.0,0.89,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.416,0.0,0.0,13.5,3261690.0,88.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.049,0.0,63868.0,0.0,0.0,0.0,0.0,11.181,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,1866143.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,78480.0,0.0,0.0,0.0,0.0,0.0,50.0,56.11,0.0,0.0,0.0,0.0,14.0,0.0,46682.515,0.0,151.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,0.0,59584.0,0.0,5120903.0,32.1,3.0,0.0,271.0,0.0,0.0,2.0,35202927.0,0.0,0.172,50559.217,10250.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6055.582,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,293916.0,77991.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0024,0.0,0.524,2.5,0.0,1485.0,0.0,0.0,420.6,435.897,2.408,0.0,30464.0,0.0,0.286,0.0,5813302.0,0.0,0.97,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.539,0.0,0.0,13.058,3292190.0,89.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.074,0.0,72190.0,0.0,0.0,0.0,0.0,10.665,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,1908374.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,75908.0,0.0,0.0,0.0,0.0,0.0,50.0,56.63,0.0,0.0,0.0,0.0,14.0,0.0,46682.515,0.0,246.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,59514.0,0.0,5193093.0,32.83,3.0,0.0,273.0,0.0,0.0,2.0,35278835.0,0.0,0.172,50601.534,10238.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6068.64,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,294162.0,78705.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0025,0.0,0.485,2.5,0.0,1485.0,0.0,0.0,397.2,436.069,2.408,0.0,28197.0,0.0,0.429,0.0,5813302.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,13.881,0.0,0.0,15.477,3324950.0,90.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.074,0.0,70857.0,0.0,0.0,0.0,0.0,9.461,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,1946981.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,89971.0,0.0,0.0,0.0,0.0,0.0,50.0,57.2,0.0,0.0,0.0,0.0,12.0,0.0,46682.515,0.0,341.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,59582.0,0.0,5263950.0,33.49,3.0,0.0,273.0,-1.0,0.0,2.0,35368806.0,0.0,0.0,50660.193,10249.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6084.116,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,294503.0,80693.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0027,0.0,0.471,2.5,0.0,1485.0,0.0,0.0,375.6,436.069,2.064,0.0,27394.0,0.0,0.429,0.0,5813302.0,0.0,1.14,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,14.262,0.0,0.0,22.771,3356633.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.098,0.0,71902.0,0.0,0.0,0.0,0.0,8.945,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,1987617.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,132372.0,0.0,0.0,0.0,0.0,0.0,50.0,57.74,0.0,0.0,0.0,0.0,12.0,1.0,46682.515,0.0,477.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,0.0,60262.0,0.0,5335852.0,34.19,3.0,0.0,275.0,0.0,0.0,2.0,35501178.0,0.0,0.172,50742.246,10366.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6106.887,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,294980.0,82909.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0031,0.0,0.466,2.5,0.0,1485.0,0.0,0.0,321.0,436.241,2.064,0.0,27097.0,0.0,0.571,0.0,5813302.0,0.0,1.22,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,14.84,0.0,0.0,19.016,3376222.0,92.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.123,0.0,63139.0,0.0,0.0,0.0,0.0,8.257,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,2031663.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,110544.0,0.0,0.0,0.0,0.0,0.0,47.22,58.08,0.0,0.0,0.0,0.0,11.0,0.0,46682.515,0.0,326.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2537.0,0.0,60484.0,0.0,5398991.0,34.95,3.0,0.0,275.0,0.0,0.0,2.0,35611722.0,0.0,0.172,50798.324,10404.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6125.903,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,295306.0,86270.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0032,0.0,0.443,2.5,0.0,1485.0,0.0,0.0,315.8,436.413,1.892,0.0,25742.0,0.0,0.714,0.0,5813302.0,0.0,1.27,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,15.242,0.0,0.0,11.834,3387793.0,93.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.147,0.0,44152.0,0.0,0.0,0.0,0.0,7.397,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,2064368.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,68793.0,0.0,0.0,0.0,0.0,0.0,47.22,58.28,0.0,0.0,0.0,0.0,10.0,0.0,46682.515,0.0,450.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2538.0,0.0,60887.0,0.0,5443143.0,35.51,3.0,0.0,280.0,0.0,0.0,2.0,35680515.0,0.0,0.172,50875.733,10474.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6137.736,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,295756.0,88609.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0035,0.0,0.425,2.5,0.0,1485.0,0.0,0.0,286.4,436.585,1.72,0.0,24679.0,0.0,0.857,0.0,5813302.0,0.0,1.32,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,15.629,0.0,0.0,13.749,3400611.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.123,0.0,42060.0,0.0,0.0,0.0,0.0,6.709,114.767,0.0,0.0,1.0,0.0,2921.0,10.0,6.41,2093697.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,79928.0,0.0,0.0,0.0,0.0,6.183,47.22,58.5,0.0,0.0,0.0,0.0,9.0,0.0,46682.515,0.0,392.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2538.0,0.0,61167.0,0.0,5485203.0,36.02,3.0,0.0,284.0,0.0,0.0,2.0,35760443.0,0.0,0.0,50943.164,10522.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,36.0,0.0,6151.486,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,296148.0,90857.0,0.0,0.0,0.0,0.0,0.0,23.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0037,0.0,0.416,2.5,0.0,1485.0,0.0,0.0,266.9,436.585,1.548,0.0,24208.0,0.0,0.714,0.0,5813302.0,0.0,1.35,0.0,0.0,0.2,0.0,0.0
12.325,-1.0,0.0,16.007,0.0,0.0,16.145,3433131.0,95.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.098,0.0,74933.0,0.0,0.0,0.0,0.0,6.881,114.767,0.0,0.0,5.0,0.0,5175.0,0.0,6.41,2136784.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,93854.0,0.0,0.0,0.0,0.0,0.0,47.22,59.06,0.0,0.0,0.0,0.0,9.0,0.0,46682.515,0.0,341.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2538.0,0.0,62748.0,0.0,5560136.0,36.76,3.0,0.0,285.0,0.0,0.0,1.0,35854297.0,0.0,0.0,51001.823,10794.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6167.63,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,296489.0,93053.0,0.0,0.0,0.0,0.0,0.0,35.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.004,0.0,0.421,2.5,0.0,964.0,0.0,0.0,253.2,436.585,1.548,0.0,24492.0,0.0,0.571,0.0,5813302.0,0.0,1.38,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,16.305,0.0,0.0,15.146,3473350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,7.397,114.767,0.0,0.0,5.0,0.0,5175.0,0.0,6.41,2179108.0,136.52,0.0,0.0,1.0,0.0,0.0,0.01,88048.0,0.0,0.0,0.0,0.0,0.0,47.22,59.75,0.0,0.0,0.0,0.0,8.0,0.0,46682.515,0.0,551.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,58368.0,0.0,0.0,37.48,3.0,0.0,293.0,0.0,0.0,1.0,35942345.0,0.0,0.172,51096.606,10040.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6182.776,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,297040.0,94787.0,0.0,0.0,0.0,0.0,0.0,35.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0043,0.0,0.445,2.5,0.0,964.0,0.0,0.0,230.5,436.757,1.376,0.0,25880.0,0.0,0.571,0.0,5813302.0,0.0,1.42,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,16.362,0.0,0.0,15.872,3519743.0,97.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,6.709,114.767,0.0,0.0,5.0,0.0,5175.0,0.0,6.41,2218783.0,136.52,0.0,0.0,0.0,0.0,0.0,0.01,92269.0,0.0,0.0,0.0,0.0,0.0,47.22,60.55,0.0,0.0,0.0,0.0,9.0,0.0,46682.515,0.0,699.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,54179.0,0.0,5643201.0,38.17,3.0,0.0,296.0,0.0,0.0,1.0,36034614.0,0.0,0.0,51216.847,9320.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,6198.648,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,297739.0,95115.0,0.0,0.0,0.0,0.0,0.0,35.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0049,0.0,0.479,2.5,0.0,964.0,0.0,0.0,205.7,436.757,1.548,0.0,27828.0,0.0,0.571,0.0,5813302.0,0.0,1.44,0.0,0.0,0.2,0.0,0.0
